post_id,date,username,body,num_likes,location,joined,points,clubs,title,mean_word_length,mean_sent_length,word_count,polarity,subjectivity
112393778,2017-05-09,jason.cre,"Eliot Augusto wrote:I've been seeing so much of this over the past year or two. Not that I enjoy reading Andy's comments, but it is his right to say them. Everyone's response on here is their right to call him out on that bullshit. Hes not sending the online equivalent of a nasty letter signed in blood.If I missed something, please inform me. I'd rather be wrong than ignorant.I think the part you missed was the actual charges -- harassment, not assault.  Pretty clear he comitted a crime:'(b) makes contact by means of electronic communication and insults, taunts, or challenges the recipient of the communication or any person at the receiving location in a manner likely to provoke a violent or disorderly response;'(c) makes contact by means of electronic communication and threatens to inflict injury, physical harm, or damage to any person or the property of any person;'",1,Unknown Hometown,Aug 2014,0,,Ancient Art Christmas Tree - Common Sense Applies,4.945945945945946,29.666666666666668,178,-0.2019047619047619,0.6365079365079365
113737405,2017-10-22,Kyle Taylor,Sorry you're dealing with that! I've dealt with a fear of heights my entire life and now I'm a climber! Anxiety will cripple you if you allow it. Hate to sound cliche but it may be mental to a degree. Certainly core work could help too... but do you find yourself getting strained or stressed? The brain is a fickle thing- your body will revolt against you if your brain isn't in it. Look at Daniel Woods for example. Mind over matter. Focus on breathing.,1,Broomfield CO,Sep 2017,0,,Problems with nausea while trad climbing.,4.364705882352941,11.0,99,-0.1517857142857142,0.6160714285714285
116663445,2019-04-12,Marc801 C,Best April fools joke? Telling someone who's never been there that the climbing in Eldorado Canyon is fantastic!,2,"Sandy, Utah",Feb 2014,5,Access Fund Member,April Fools Climbing Jokes,5.277777777777778,10.5,21,0.75,0.6
123402919,2022-11-08,Alex Fletcher,"N Kalli    wrote:Keep it rated R as is, or make it rated RHaving not climbed the route, would it make sense to increase the grade to X if it is left as is?",3,Las Vegas,May 2016,2,,SURVEY TO RETROBOLT SNAKE DIKE,3.636363636363636,38.0,38,0.0,0.0
106620979,2009-12-05,John Hegyes,"Looks pretty nice Randy, I like the rolled marine eye swage at the top. Over all they look like a bit like a sliding nut or a RB Removable Bolt by Climb Tech. Your design looks pretty sound. Have you pull tested them?",0,"Las Vegas, NV",Feb 2002,1,,RETRIEVABLE ROCK ANCHORS THAT ARE NOT BOLTS/ aka N.O.T.s/ Nick of Times!!,4.069767441860465,12.0,48,0.4,0.78
123562113,2022-12-18,Nick Goldsmith,It was an incredibly stressful time with the old cabin being sold before I had a new place and the move and buying the new place etc. Glad you had a safe trip. Bummer about getting sick.,2,Pomfret  VT,Aug 2009,0,,New and Experienced climbers over 50 #23,4.054054054054054,13.333333333333334,40,0.222634508348794,0.6237476808905381
106198674,2008-07-09,Luke to Zuke,"YOU CHICKEN OLD SHITS QUIT GIVIN EXCUSES! YOU GUYS WANT TO SOLO ..GO SOLO BEFORE YOU DIE ON YOUR WAY TO WORK.    So is it as you get old, you realize that you should be more careful because life is valuable, an when young you dont care, ...   or is it when your young you do what you acutally enjoy and do it to the ut-most. and when your old, you do what ppl expect of you as single or society?   haha ..i just got tired of all these excuses i keep seeing..  I have a family...I cant solo....boo hoo...bull sh$#...its..im a chicken im too scared to solo   hahahahha",0,Anchorage,Apr 2008,0,,Free Soloing,4.110091743119266,22.0,132,-0.0112637362637362,0.5010989010989011
108619068,2014-01-29,chuffnugget,"I've heard that if a Stonedmaster even peed at the base of a slab, it is off limits until Jesus returns.   It is ethical to respect your elders forever and ever by looking at their run outs with respect and never touching them.     Kinda like being a serf in a catholic church in the dark ages",0,"Bolder, CO",Sep 2011,0,,Adding Bolts between runouts,4.142857142857143,20.0,60,-0.2,0.52
114427308,2018-05-30,Mac P,"I'm just killing time waiting for some things to download, can't go into details for you, but while you're waiting/wading through any answers here I think the trip report forum could prove useful. If you're really curious I'd recommend just reading a book which might divulge more details of some of the more extreme sides of alpinism than you might find here.https://www.mountainproject.com/forum/106583971/trip-reports",1,"boulder, co",Jun 2015,5,,Several questions about climbing for a book.,5.790322580645161,36.0,72,0.215,0.6
111206892,2015-10-25,Suburban Roadside,"Wolverine -  Good for you! That is a very old school way of doing things   Find a line and try it when it gets climbed a bunch of times a grade can be given  I do not agree that grades have to be a part of doing a 1st ascent  In fact it shows an ego issue,    In many areas the way one climber goes up may not be the only way in the lower grades especially   As the 5.9 climbing starts to get sequential the holds and route may only go in the one way.if you are six foot six and the second ascent is made by a 4 ft 8 inch climber ?the grades will be different   I'm glad that you got bit by the climbing bug and the islands just wait it may be years but other climbers will show up!  Good luck good sends have fun   Try not to care what others say   michaeljschneider@hotmail.com I have not been to the islands in decades, but I always hope to return   I know that an American climbing and fun  trip for you is a dream and I hope that it happens soon!  You might find that some one will  Trade a trip to Boulder for a trip to St Martian",0,Abovetraffic on Hudson,Apr 2014,9,,Personal first of a grade - first ascent?,3.787735849056604,55.25,221,0.2615833333333333,0.529
111716935,2016-03-25,cragmantoo,Dave Rone wrote:I don't think it's a complex issue at all.  Because you want to be with your dog doesn't mean I/others do.  Dogs get bored at the crag because they are largely tied up (or should be) and ignored. Crags these days are too crowded for people to bring their dogs.  Leave'em at home.Whether dogs have emotions (and which ones) is complex.    Whether to bring them to a public place to annoy peole that prefer to not deal with them is pretty simple...,0,Unknown Hometown,Mar 2015,5,,Poll: Whats your opinion on dogs at the crag?,4.440476190476191,16.5,99,-0.1185267857142857,0.542485119047619
106987713,2010-12-15,-sp,"jhn payne wrote:  Meanwhile on the west side of Longs the afternoon storm builds. Sorry but I believe expediency is crucial to what we do, and I would think what you are describing would be quite time consuming on a multi pitch route.fish, barrel, gun...",0,East-Coast,May 2007,5,,Belaying the second off the anchor,4.644444444444445,25.5,51,-0.25,1.0
110636570,2015-06-19,Shop Tech,"Hey Shane- my gf and I moved out here about 6 months ago without a job and we both found something in our field in 2 weeks time.  The job market is strong in Denver, you should just go for it.",0,"Lamewood, CO",Jul 2014,0,,Tips for relocating across the country? Hopefully Colorado?,3.682926829268293,22.0,44,0.4333333333333333,0.7333333333333333
118142725,2019-12-12,Dustin Helmer,"tl;dr at bottom for my simplified steps. This might not be the right place to post, but I'm hoping at least someone finds this interesting. This can all also be done in qgis, a free gis software, it's just harder.In the midst of procrastinating for finals, I wondered if it was possible to export the MP route/area map for Mt Lemmon to ArcGIS. The answer is yes, but not easily (there's definitely ways to make this process easier, just not within my current understanding).At the end, I want locations of every area with the number of routes and number of each type (trad, sport, TR) as well as the area names and elevation.First, I exported all the routes to .csv using the search function. Keep in mind that MP only returns 1,000 routes per search, which is a problem for Lemmon's 2,308 routes, so some copy/paste is needed to get it all into one .csv.The .csv file MP gives you looks a little like this:We've got Lat/Long and area, so we gucci. Go ahead and delete any columns not of interest for you (""your stars"", for me). I also had to delete duplicate routes due to the way I searched (because some routes are returned under trad and sport searches, etc).Now comes the tricky part. We want a count of the number of routes as well as the number of types (sport, trad, TR) in each area, as well as the lat/long of each area. I used some tricky countif functions in excel.First things first, I filtered/sorted by area so all routes of the same area are listed together. Then I used the formula =IF(B2=B1,"""",B2). Which returns the name of the area if it is the first time it is listed. Looked like this when finished:Now time for the countif functions. First things first I want the total number of routes for each area. I did this with the function =IF(L2=B2,(COUNTIF(B:B,L2)),""""). This function basically makes it only display if there is something in the first occurrence column, and counts the number of times that the route location=the first occurrence. The result looks like this:Now time for counting each type of route (sport, etc). The formulas are similar for each.Big hint here: Find and replace trad with ""td"" because searching for tr when counting top ropes returns trad and top ropes.The formula I used to count each type of route was =IF($K2=$B2,(COUNTIFS($B:$B,$K2,$E:$E,""*""&M$1&""*"")),""""). If you place your $ right, you can drag across for all route types. The result looked like this:(Sorry for the spreadsheet change)Sweet. We've got most of the info now, except the elevations.Now time to get rid of all the routes and route names and only extract the areas. There is definitely a more elegant way to do this than I did, but mine worked too. Basically what I did was select the rows which didn't have anything written in the ""first occurrence"" column and delete them. Unfortunately, selecting empty cells within a range using the go to special tool does not work because the empty cells in ""first occurrence"" aren't really ""empty"".Instead, I filtered and sorted A to Z for the ""first occurrence"" column and manually selected the empty rows and deleted them. I also deleted any columns which pertain to an individual route. The result looked like this:(Note: delete the spaces, arcgis hates spaces. Also I've sorted by total # routes.)Now I imported the .csv into argis and plotted the x-y data:and saved it to a shapefile. The result looked something like this:(note we care about the .shp note the .csv. Riight click on the .csv, data>export data, and save to .shp)Because I am going to spend a summer in Tuscon (the only reason I'm doing this), elevation of the crag was very important to me. To import elevation into the attribute table for crag locations in ArcGIS, we need a DEM raster layer and then extract values to points in arcgis.First I got a DEM from USGS, you can download the DEM I used for mt lemmon directly here. In ArcGIS looks something like this:Now to get the elevation from the dem and put it into the attribute table for the point data so we can make the points different colors based on elevation. For you newbies: to make sure ArcGIS doesn't throw errors, make sure background data processing is off and your extensions are enabled/checked. I used extract values to points (toolbox>spatial analyst tools>extraction>extract values to points):The attribute table for this new layer should have an ""elevation"" column (rastervalue, in my case):(note that the values are in meters. If you want them in feet, you can convert the DEM values to ft using the raster calculator and redoing the extract values, or doing some attribute table work.)Sweet, now we've got all the data in arcgis and can display is however we want. First things first, let's check out the elevation data by playing with the symbology:(note that the highest elevations in the DEM are white, same with the points so it looks like that worked.)Maybe I'm feeling spicy and want to find some trad routes:(made symbols bigger and played with the classification to exclude ares with no trad routes)I noticed that this isn't super helpful. Might need to play with the visualization a bit. Next I tried varying symbol size by number of routes:The possibilities are endless with this data set. Looking forward I might try to create a heatmap to show where the most climbs are. Or import a shapefile for the road and find which crags have the longest distance to the road (approach time), although distance to the road might not be the best representation of this. Also, the crag names are a bit messy, might want to clean that up a bit. Good luck, hope you found this at least interesting.TL;DR: 1. Extracted routes from MP by .csv,2. Played with countif functions to count # routes and # routes of each type (trad, sport, etc)3. Loaded .csv into arcmap and saved as .shp4. Extracted elevation from DEM and put it into the shapefile5. Played with symbologyto have fun with it.",8,"Tucson, AZ",Feb 2015,2,,"MP to ArcGIS: A case study for Mt Lemmon, AZ",4.775269872423945,26.9375,1293,0.1545285225527161,0.5239948447609738
